Query Length,nDCG@10
8,0.0
21,0.6131471927654584
16,0.38685280723454163
17,1.0
12,0.20438239758848611
16,0.6131471927654584
12,0.9197207891481876
10,0.23719771276929622
13,0.6131471927654584
15,0.8772153153380493
15,0.0
14,0.9197207891481876
15,0.9197207891481876
16,0.5
17,0.8503449055347546
15,0.6131471927654584
27,0.6131471927654584
14,0.6934264036172708
9,0.6131471927654584
21,0.23719771276929622
19,0.8315546295836225
12,0.0
11,0.6131471927654584
17,0.8503449055347546
11,0.0
8,0.6131471927654584
18,0.38685280723454163
21,0.6131471927654584
26,1.0
17,0.6131471927654584
16,0.6131471927654584
11,0.6131471927654584
17,1.0
13,0.6131471927654584
15,0.6131471927654584
13,0.46845052016107697
23,0.6131471927654584
15,0.0
27,0.8315546295836225
10,1.0
12,0.2640681225725909
13,0.0
24,1.0
12,0.6131471927654584
13,0.6131471927654584
20,0.0
16,0.6131471927654584
12,1.0
16,0.38685280723454163
16,0.8772153153380493
13,0.6131471927654584
18,0.6131471927654584
21,0.0
16,0.23719771276929622
17,1.0
28,1.0
15,0.0
16,0.6131471927654584
20,0.6934264036172708
18,0.8315546295836225
9,0.6131471927654584
18,0.0
17,0.0
10,0.20438239758848611
14,0.0
15,0.38685280723454163
21,0.6131471927654584
13,0.8772153153380493
20,0.6131471927654584
17,1.0
22,0.6131471927654584
11,1.0
10,0.0
17,0.38685280723454163
17,0.6131471927654584
15,0.0
8,1.0
13,0.19342640361727081
13,0.6131471927654584
20,0.0
10,0.6131471927654584
17,0.8503449055347546
11,1.0
17,1.0
26,1.0
10,0.0
21,1.0
11,0.9197207891481876
17,0.23719771276929622
17,0.38685280723454163
14,0.0
14,0.0
19,0.6131471927654584
18,0.0
15,0.0
15,0.6131471927654584
14,1.0
13,0.6131471927654584
12,0.6131471927654584
13,0.23719771276929622
12,0.38685280723454163
21,0.8772153153380493
11,0.38685280723454163
10,0.2640681225725909
16,0.5249810332008933
12,0.20438239758848611
10,0.6131471927654584
27,0.6131471927654584
18,1.0
17,0.0
13,0.20438239758848611
19,0.6131471927654584
12,0.8503449055347546
15,1.0
13,0.3065735963827292
13,0.6131471927654584
21,0.23719771276929622
19,1.0
18,0.6131471927654584
29,0.6131471927654584
15,0.9197207891481876
18,0.8503449055347546
19,0.6131471927654584
13,0.0
11,1.0
15,1.0
10,0.6131471927654584
13,0.3065735963827292
12,0.38685280723454163
23,0.38685280723454163
8,0.6131471927654584
23,0.0
14,0.0
10,0.2640681225725909
15,1.0
11,0.18457569677956817
6,0.0
13,0.38685280723454163
12,0.8772153153380493
19,0.8065735963827293
14,0.8503449055347546
21,0.8503449055347546
12,0.0
13,0.6131471927654584
14,0.8175295903539445
13,0.5706417189553201
16,0.2640681225725909
11,1.0
13,0.7977228895450266
17,0.9197207891481876
20,1.0
12,0.0
15,0.8503449055347546
11,0.0
21,0.6131471927654584
18,0.6131471927654584
13,0.38685280723454163
18,0.23719771276929622
12,1.0
21,0.6131471927654584
28,1.0
12,0.6131471927654584
15,0.17723928678404774
22,0.3065735963827292
17,0.9197207891481876
14,0.0
20,0.6131471927654584
17,0.3065735963827292
11,0.6131471927654584
11,0.23719771276929622
13,0.17723928678404774
25,0.8175295903539445
15,0.6131471927654584
24,0.6131471927654584
22,0.9197207891481876
18,0.8175295903539445
13,0.2640681225725909
19,0.9197207891481876
17,0.6131471927654584
9,1.0
13,0.6131471927654584
17,0.2640681225725909
22,0.2640681225725909
12,0.9197207891481876
18,0.6131471927654584
18,0.6131471927654584
12,0.6131471927654584
15,0.6131471927654584
13,0.6131471927654584
23,0.6131471927654584
14,0.6131471927654584
21,0.6131471927654584
10,0.20438239758848611
20,0.6934264036172708
12,0.5706417189553201
7,0.8175295903539445
22,0.6131471927654584
15,0.6131471927654584
9,0.23719771276929622
11,0.6131471927654584
14,0.6131471927654584
11,0.5802792108518124
18,0.6131471927654584
31,0.448643819352159
30,0.6131471927654584
12,0.23719771276929622
17,0.6131471927654584
17,0.6131471927654584
18,0.8065735963827293
21,0.6131471927654584
16,1.0
19,0.9197207891481876
12,0.6131471927654584
17,0.6131471927654584
11,0.0
11,0.48381288316677695
21,0.6131471927654584
14,0.38685280723454163
21,0.6131471927654584
16,0.6131471927654584
35,1.0
16,0.23719771276929622
8,0.6131471927654584
18,0.0
10,1.0
11,1.0
11,0.6509209298071326
9,0.0
7,0.6131471927654584
19,0.0
17,0.8503449055347546
10,0.6131471927654584
22,0.6131471927654584
15,0.6131471927654584
12,0.6131471927654584
8,0.0
32,1.0
13,0.20438239758848611
17,0.6131471927654584
35,0.8772153153380493
24,0.6131471927654584
22,0.3065735963827292
12,0.6131471927654584
22,0.7903864795495061
10,0.6131471927654584
31,0.9197207891481876
15,0.5706417189553201
23,0.23719771276929622
19,0.6131471927654584
25,0.6131471927654584
22,0.7903864795495061
9,0.6131471927654584
17,0.6131471927654584
11,0.0
17,0.6131471927654584
20,0.38685280723454163
32,0.8503449055347546
15,0.3065735963827292
16,0.2640681225725909
17,1.0
28,0.9197207891481876
20,0.6131471927654584
22,0.3065735963827292
17,0.6131471927654584
13,0.9197207891481876
9,0.5109559939712153
11,0.6131471927654584
21,0.6131471927654584
18,0.0
17,0.6131471927654584
16,0.6934264036172708
11,0.18457569677956817
13,0.0
17,1.0
28,1.0
14,0.6131471927654584
15,0.38685280723454163
21,0.6131471927654584
16,0.6131471927654584
8,0.6131471927654584
7,0.3065735963827292
12,0.38685280723454163
10,0.6131471927654584
12,0.0
24,0.6131471927654584
20,0.6131471927654584
29,0.6131471927654584
15,1.0
19,0.8772153153380493
12,0.0
15,0.6131471927654584
23,0.6131471927654584
13,0.20438239758848611
20,1.0
11,0.5640920940185894
8,0.6131471927654584
16,0.38685280723454163
14,0.9197207891481876
14,0.5437713091520254
24,0.0
25,0.8772153153380493
13,0.20438239758848611
17,0.6131471927654584
17,0.6131471927654584
16,0.9197207891481876
24,0.7977228895450266
20,0.6131471927654584
23,0.6131471927654584
26,0.6131471927654584
9,0.0
10,0.6131471927654584
12,0.6131471927654584
13,0.6131471927654584
19,0.6131471927654584
14,0.6131471927654584
15,0.21840743681816419
14,0.17723928678404774
37,1.0
15,1.0
15,0.8503449055347546
13,0.6131471927654584
23,0.6131471927654584
12,0.6131471927654584
11,0.6509209298071326
15,0.6131471927654584
13,0.6131471927654584
12,0.6131471927654584
17,1.0
15,0.6131471927654584
15,0.6131471927654584
10,0.6131471927654584
13,0.6131471927654584
17,0.6131471927654584
11,0.6131471927654584
25,1.0
23,1.0
12,1.0
12,0.6131471927654584
19,0.6131471927654584
8,0.45749452618986164
17,0.6131471927654584
15,1.0
21,0.3065735963827292
14,0.0
15,0.6240505200038379
20,0.6131471927654584
11,0.6131471927654584
13,0.6131471927654584
16,1.0
9,0.4415801103577823
22,0.6131471927654584
27,0.20438239758848611
15,0.9197207891481876
13,0.0
21,0.6131471927654584
20,0.6131471927654584
11,0.6131471927654584
17,0.0
18,0.6131471927654584
19,1.0
31,0.6131471927654584
8,0.41183384043543503
12,0.38685280723454163
16,1.0
26,1.0
22,1.0
15,0.6131471927654584
21,0.8503449055347546
13,0.38685280723454163
14,0.6131471927654584
13,0.21840743681816419
12,0.6131471927654584
38,0.6131471927654584
19,0.9197207891481876
14,0.6131471927654584
13,0.6131471927654584
18,0.23719771276929622
15,0.6131471927654584
16,0.6131471927654584
15,0.6131471927654584
26,1.0
23,0.9197207891481876
22,1.0
19,1.0
13,0.6131471927654584
14,0.0
16,0.3065735963827292
13,0.9197207891481876
26,1.0
16,0.8772153153380493
19,0.6131471927654584
31,0.6131471927654584
10,0.23719771276929622
12,1.0
22,0.3065735963827292
11,0.0
11,0.6934264036172708
20,0.6131471927654584
16,0.6131471927654584
9,0.6509209298071326
19,0.8503449055347546
15,0.8175295903539445
8,0.3065735963827292
20,0.8503449055347546
24,0.5912352048230277
10,1.0
8,0.2640681225725909
23,1.0
18,0.18457569677956817
8,0.8772153153380493
12,0.0
20,0.6131471927654584
23,0.9197207891481876
19,0.6131471927654584
15,0.6131471927654584
27,0.6131471927654584
26,0.20438239758848611
15,0.0
17,0.6131471927654584
25,0.6131471927654584
12,0.0
16,0.0
11,0.3065735963827292
15,0.6131471927654584
9,0.0
11,0.0
15,0.8772153153380493
25,0.6131471927654584
17,1.0
11,0.19342640361727081
16,1.0
16,1.0
15,0.8065735963827293
16,0.6131471927654584
14,0.38685280723454163
17,0.37800210039683896
12,0.0
18,0.19342640361727081
23,0.8772153153380493
10,0.6131471927654584
17,0.0
30,1.0
11,0.17723928678404774
30,1.0
16,1.0
17,0.6131471927654584
14,0.2640681225725909
15,0.5714285040141098
22,0.23719771276929622
29,0.6131471927654584
16,0.20438239758848611
19,0.9197207891481876
13,0.6934264036172708
8,0.8315546295836225
15,0.6131471927654584
16,0.0
9,0.6131471927654584
18,0.3065735963827292
8,0.0
19,0.6131471927654584
17,0.6131471927654584
24,0.0
17,0.3065735963827292
11,0.38685280723454163
18,0.6131471927654584
19,0.0
15,0.6131471927654584
12,0.6240505200038379
10,0.18457569677956817
9,0.6131471927654584
24,1.0
22,0.7903864795495061
20,1.0
18,1.0
12,0.6240505200038379
22,0.0
13,0.2640681225725909
8,1.0
26,0.6131471927654584
14,0.9197207891481876
10,0.18457569677956817
16,0.3065735963827292
22,0.8175295903539445
24,0.6131471927654584
14,0.6131471927654584
23,0.3065735963827292
16,0.0
14,0.0
14,0.5706417189553201
13,1.0
12,0.0
11,0.9197207891481876
10,0.38685280723454163
24,0.6131471927654584
28,1.0
8,0.5012658353418871
19,1.0
17,0.6131471927654584
13,0.6131471927654584
21,1.0
21,0.6131471927654584
15,0.6131471927654584
12,0.0
13,0.23719771276929622
27,0.6131471927654584
10,1.0
19,0.3065735963827292
15,0.6131471927654584
32,0.6131471927654584
20,1.0
18,0.2640681225725909
12,0.6131471927654584
16,1.0
16,0.0
15,0.2640681225725909
10,0.6131471927654584
15,0.6131471927654584
10,0.0
11,0.38685280723454163
10,0.6131471927654584
14,0.6131471927654584
25,0.6131471927654584
25,0.6131471927654584
9,0.38685280723454163
13,0.0
16,0.6131471927654584
14,0.0
42,1.0
14,0.38685280723454163
22,1.0
13,0.0
17,0.38685280723454163
15,0.0
13,0.38685280723454163
17,0.0
18,0.39780880120575696
21,0.6131471927654584
20,0.6131471927654584
16,1.0
16,0.38685280723454163
10,0.0
21,0.0
16,0.6131471927654584
17,0.5437713091520254
13,0.6131471927654584
10,0.0
15,1.0
11,1.0
8,0.6131471927654584
14,0.0
18,0.2640681225725909
14,1.0
14,0.6131471927654584
14,0.6131471927654584
15,0.6131471927654584
13,1.0
16,0.6131471927654584
12,0.23719771276929622
17,0.6131471927654584
13,0.0
11,0.9197207891481876
10,0.8503449055347546
8,0.2640681225725909
7,0.6131471927654584
25,0.8772153153380493
17,0.8315546295836225
12,0.0
11,0.6131471927654584
11,1.0
9,0.6131471927654584
11,0.6131471927654584
17,0.8772153153380493
14,0.38685280723454163
9,0.6131471927654584
17,0.6131471927654584
18,0.6131471927654584
9,0.6131471927654584
9,0.6131471927654584
8,0.448643819352159
10,0.8065735963827293
11,0.38685280723454163
8,0.8772153153380493
10,0.0
19,0.6131471927654584
10,0.3706656904013186
21,0.9197207891481876
21,1.0
13,1.0
10,0.0
16,0.6131471927654584
11,0.0
14,0.6131471927654584
11,0.6131471927654584
10,0.8503449055347546
13,0.6131471927654584
8,0.36181498356361597
19,0.6131471927654584
27,0.6131471927654584
17,0.6131471927654584
11,0.6131471927654584
12,0.0
20,0.38685280723454163
21,0.21840743681816419
14,1.0
19,0.5012658353418871
16,0.0
12,0.6131471927654584
18,0.0
18,0.6131471927654584
23,0.8065735963827293
21,0.6934264036172708
10,0.8772153153380493
17,0.6131471927654584
16,0.0
11,0.38685280723454163
27,1.0
14,0.6131471927654584
24,0.9197207891481876
16,0.6131471927654584
14,0.6131471927654584
11,0.0
23,1.0
14,0.6131471927654584
12,0.38685280723454163
12,0.6131471927654584
14,0.6131471927654584
12,0.6131471927654584
11,0.6131471927654584
10,0.38685280723454163
16,0.6052602440527057
21,0.38685280723454163
16,0.2640681225725909
13,1.0
31,0.6131471927654584
17,0.6131471927654584
15,0.9197207891481876
15,0.20438239758848611
12,0.39564672360221187
21,0.6131471927654584
22,0.9197207891481876
11,0.6131471927654584
14,0.2640681225725909
19,0.45749452618986164
17,0.38685280723454163
22,1.0
20,0.8175295903539445
9,0.6509209298071326
21,0.6131471927654584
36,0.8503449055347546
9,0.3065735963827292
19,0.6131471927654584
15,0.8772153153380493
36,1.0
17,0.7977228895450266
11,0.9197207891481876
20,0.6131471927654584
16,0.6131471927654584
20,0.9197207891481876
12,0.8503449055347546
10,0.23719771276929622
18,0.8772153153380493
20,0.3065735963827292
33,0.6131471927654584
20,0.6131471927654584
18,0.0
22,0.6131471927654584
22,0.8503449055347546
22,0.0
9,0.6131471927654584
12,0.8315546295836225
15,0.6131471927654584
16,0.6131471927654584
14,0.17723928678404774
21,0.9197207891481876
10,1.0
11,0.0
17,0.6131471927654584
26,0.23719771276929622
11,0.0
22,0.6131471927654584
10,0.38685280723454163
19,1.0
14,0.6052602440527057
9,0.6131471927654584
19,0.20438239758848611
21,0.38685280723454163
9,0.38685280723454163
9,0.38685280723454163
17,0.6131471927654584
7,0.8315546295836225
34,0.8772153153380493
12,0.6131471927654584
22,0.6131471927654584
9,1.0
22,0.38685280723454163
14,0.6131471927654584
10,0.6934264036172708
30,0.6131471927654584
10,0.0
21,0.6131471927654584
25,1.0
14,0.6131471927654584
15,0.9197207891481876
18,1.0
12,0.6131471927654584
11,0.3065735963827292
9,0.0
14,0.38685280723454163
32,0.0
17,0.6131471927654584
13,0.0
10,0.6131471927654584
13,1.0
24,0.9197207891481876
16,1.0
18,0.38685280723454163
17,0.8772153153380493
19,0.0
21,0.8772153153380493
10,0.9197207891481876
9,0.7977228895450266
7,0.48381288316677695
18,0.6934264036172708
11,0.6509209298071326
8,0.21840743681816419
13,0.8503449055347546
16,0.6131471927654584
13,0.3065735963827292
25,0.8772153153380493
11,0.6131471927654584
16,0.6131471927654584
13,0.3065735963827292
23,0.6131471927654584
17,0.6131471927654584
9,0.38685280723454163
27,0.0
9,0.19342640361727081
25,0.9197207891481876
16,0.6131471927654584
15,0.0
22,0.6131471927654584
14,0.6131471927654584
18,0.6131471927654584
9,0.7903864795495061
16,0.46845052016107697
22,0.8315546295836225
9,0.17723928678404774
13,0.17723928678404774
12,1.0
14,0.6131471927654584
12,0.38685280723454163
14,0.6131471927654584
21,0.9197207891481876
20,0.6131471927654584
13,0.17723928678404774
7,0.0
12,0.17723928678404774
17,0.0
28,0.9197207891481876
18,0.0
18,0.21840743681816419
23,0.38685280723454163
12,0.0
9,0.8315546295836225
9,0.6131471927654584
9,0.3065735963827292
21,0.23719771276929622
22,0.5706417189553201
15,0.6131471927654584
8,0.38685280723454163
11,0.0
10,0.6934264036172708
12,0.38685280723454163
15,0.6131471927654584
11,0.6052602440527057
10,0.6131471927654584
33,1.0
12,0.6131471927654584
9,0.0
14,1.0
13,0.0
15,0.19342640361727081
8,0.9197207891481876
12,0.8772153153380493
18,0.0
10,1.0
15,0.6131471927654584
15,0.0
29,0.6131471927654584
17,1.0
19,0.6131471927654584
26,0.6131471927654584
40,0.6131471927654584
27,0.7903864795495061
11,0.6934264036172708
19,0.6131471927654584
25,0.17723928678404774
12,0.6131471927654584
20,0.8503449055347546
13,0.38685280723454163
16,0.6131471927654584
13,0.2640681225725909
9,0.0
11,0.3065735963827292
15,0.9197207891481876
14,0.8503449055347546
28,0.6131471927654584
12,0.5706417189553201
16,0.0
17,0.2640681225725909
13,0.3065735963827292
13,0.0
21,0.18457569677956817
12,0.6131471927654584
19,0.7903864795495061
19,0.38685280723454163
11,0.2640681225725909
22,0.8503449055347546
15,0.6131471927654584
22,0.6131471927654584
26,0.6131471927654584
13,0.38685280723454163
18,0.6131471927654584
14,1.0
21,0.6131471927654584
8,0.6131471927654584
14,0.6131471927654584
21,0.38685280723454163
14,0.6131471927654584
12,0.6131471927654584
15,0.6131471927654584
16,0.6131471927654584
15,0.9197207891481876
10,0.21840743681816419
13,0.0
11,0.2640681225725909
25,0.6131471927654584
16,0.9197207891481876
13,0.6131471927654584
11,0.6131471927654584
10,0.9197207891481876
23,0.6131471927654584
19,0.38685280723454163
13,0.0
30,0.0
14,0.0
20,0.6934264036172708
12,0.38685280723454163
10,0.6131471927654584
11,1.0
12,0.6131471927654584
18,0.6131471927654584
16,0.0
17,0.3065735963827292
21,0.23719771276929622
22,0.0
7,0.6131471927654584
14,0.3065735963827292
16,0.20438239758848611
13,0.6131471927654584
15,0.6131471927654584
15,1.0
14,0.8315546295836225
20,0.0
12,0.5437713091520254
14,1.0
26,0.6131471927654584
10,0.38685280723454163
17,0.0
17,1.0
20,0.0
16,0.8772153153380493
13,0.0
17,0.9197207891481876
23,0.6131471927654584
22,0.6131471927654584
15,0.8315546295836225
14,0.18457569677956817
18,1.0
22,0.6131471927654584
21,0.6131471927654584
17,0.0
16,0.6131471927654584
27,0.6131471927654584
36,0.6131471927654584
12,0.8503449055347546
14,0.0
14,0.9197207891481876
15,0.6131471927654584
10,1.0
14,0.0
22,0.38685280723454163
14,0.9197207891481876
12,0.0
22,0.6131471927654584
15,0.38685280723454163
13,0.6131471927654584
15,0.8772153153380493
10,1.0
25,0.0
16,0.2640681225725909
19,0.38685280723454163
11,0.0
26,1.0
10,0.38685280723454163
12,0.0
32,0.4911492931622974
12,0.23719771276929622
17,0.3065735963827292
8,0.38685280723454163
16,1.0
10,0.6131471927654584
18,0.9197207891481876
12,0.6131471927654584
16,1.0
13,0.18457569677956817
15,0.6131471927654584
12,0.21840743681816419
19,0.6240505200038379
11,0.0
21,0.6131471927654584
11,0.0
15,1.0
11,0.0
12,0.0
17,0.6131471927654584
29,0.8772153153380493
25,0.8772153153380493
15,1.0
23,0.5912352048230277
17,0.0
26,1.0
13,0.9197207891481876
11,0.0
16,0.6934264036172708
23,0.6131471927654584
10,0.8175295903539445
21,1.0
8,0.6131471927654584
19,0.6131471927654584
10,0.6131471927654584
12,1.0
16,0.6131471927654584
20,1.0
15,0.8175295903539445
16,0.41183384043543503
24,1.0
12,0.38685280723454163
8,0.46845052016107697
17,0.6131471927654584
18,0.6131471927654584
20,0.6131471927654584
19,0.6131471927654584
13,0.6131471927654584
15,0.6934264036172708
13,0.2640681225725909
12,0.6131471927654584
19,0.21840743681816419
16,0.6934264036172708
17,1.0
16,0.0
13,0.6131471927654584
15,1.0
11,0.0
17,0.8503449055347546
8,1.0
17,0.6131471927654584
15,0.7903864795495061
29,1.0
12,0.38685280723454163
8,0.8503449055347546
13,0.8175295903539445
17,0.38685280723454163
28,0.6131471927654584
21,0.0
20,0.9197207891481876
10,0.9197207891481876
15,0.3065735963827292
16,0.38685280723454163
12,0.6131471927654584
17,0.6131471927654584
10,0.41443699955334395
16,0.0
24,0.5437713091520254
17,0.19342640361727081
13,0.3065735963827292
15,0.6131471927654584
10,0.8065735963827293
35,0.9197207891481876
15,0.6131471927654584
8,0.6131471927654584
17,0.6131471927654584
15,0.8175295903539445
29,1.0
23,0.6131471927654584
17,0.6131471927654584
18,0.38685280723454163
23,0.6131471927654584
21,0.8503449055347546
20,0.6131471927654584
17,0.6131471927654584
9,0.6131471927654584
18,0.38685280723454163
14,0.6131471927654584
12,0.38685280723454163
17,0.0
10,0.6131471927654584
19,0.8175295903539445
12,0.0
19,0.6131471927654584
18,1.0
15,0.8772153153380493
7,0.0
14,1.0
30,0.6131471927654584
9,0.8772153153380493
12,0.6131471927654584
19,0.6131471927654584
18,0.9197207891481876
14,0.6131471927654584
21,0.6934264036172708
10,0.0
6,0.38685280723454163
14,0.6131471927654584
11,0.3065735963827292
15,0.6131471927654584
13,1.0
20,0.6131471927654584
14,0.6131471927654584
15,0.6131471927654584
11,0.6131471927654584
16,0.6131471927654584
15,0.0
19,0.6131471927654584
18,0.6131471927654584
8,0.6131471927654584
14,0.3065735963827292
14,0.23719771276929622
19,1.0
17,0.6131471927654584
19,0.6131471927654584
19,0.0
19,0.20438239758848611
22,0.8503449055347546
19,0.3065735963827292
14,0.0
11,1.0
41,1.0
21,0.38685280723454163
9,0.3065735963827292
23,1.0
22,1.0
10,0.6131471927654584
13,0.0
17,0.6131471927654584
12,0.6131471927654584
17,0.6131471927654584
23,0.38685280723454163
17,0.6131471927654584
13,0.0
20,0.0
11,0.6131471927654584
17,0.0
33,0.7977228895450266
16,0.6131471927654584
15,0.8772153153380493
12,0.0
29,0.6131471927654584
21,0.9197207891481876
7,0.0
21,1.0
22,0.6131471927654584
11,0.0
25,0.0
16,0.6131471927654584
12,0.6131471927654584
14,0.0
11,0.0
17,0.3706656904013186
12,0.5640920940185894
13,0.6131471927654584
16,0.3065735963827292
9,0.3065735963827292
22,0.6131471927654584
14,0.8065735963827293
17,0.0
8,0.7903864795495061
9,0.0
17,1.0
19,0.6131471927654584
16,1.0
25,1.0
17,0.6131471927654584
8,0.8065735963827293
22,0.6131471927654584
22,0.0
20,1.0
13,0.6131471927654584
11,0.5706417189553201
10,0.6131471927654584
11,0.38685280723454163
14,0.6131471927654584
15,0.7903864795495061
24,0.6131471927654584
13,0.6131471927654584
13,0.0
16,0.19342640361727081
28,0.0
22,0.6131471927654584
16,0.8772153153380493
12,1.0
20,0.6131471927654584
9,0.0
17,0.8175295903539445
12,1.0
12,0.0
8,0.2640681225725909
